year,week,region,rnc,nodeb,cnbap_capacity,vs_rrc_rej_rl_fail,cnbap_utilization,dlce_capacity,dlce_utilization,vs_rrc_rej_dlce_cong,vs_rab_failestabcs_dlce_cong,vs_rab_failestabps_dlce_cong,ulce_capacity,ulce_utilization,vs_rrc_rej_ulce_cong,vs_rab_failestabcs_ulce_cong,vs_rab_failestabps_ulce_cong
2017,3,PRSC,RNCPR02,UPRSJPR4,80,0,1.93,512,2.25,,,,384,6.67,,,
2017,3,NE,RNCCE02,WCEPAR27,100,0,8,768,4.98,,,,576,25.1,,,
2017,3,MG,RNCMG06,UMGULA39,170,0,7.49,1536,3.41,,,,1536,10.64,,,
2017,3,NE,RNCAL01,UALCASI1,170,0,4.26,1536,1.8,,,,1536,6.31,,,
2017,3,CO,RNCMT02,UMTCBA57,580,0,12.28,1536,16.71,,,,1536,48.54,,,
2017,3,BASE,RNCBA05,UBACEN15,100,0,9.28,768,5.24,,,,576,23.48,,,
2017,3,CO,RNCDF04,UDFSOB03,900,0,4.27,2304,6.33,,,,1536,27.03,,,
2017,3,MG,RNCMG04,UMGRSQR2,170,0,4.62,1536,3.09,,,,1536,11.48,,,
2017,3,NE,RNCRN01,URNALC05,900,0,4.18,2304,6.69,,,,1536,32.16,,,
2017,3,NE,RNCPI02,UPIPNA02,1100,0,8.22,3072,14.06,,,,2048,37.65,,,
2017,3,PRSC,RNCSC02,USCBBS01,170,0,4.16,1536,2.27,,,,1536,7.96,,,
2017,3,PRSC,RNCSC01,USCCCO23,,0,0,,,,,,,,,,
2017,3,BASE,RNCBA03,UBACAR28,900,0,3.04,2304,5.43,,,,1536,23.29,,,
2017,3,CO,RNCDF04,UDFSQN21,700,0,5.2,2304,6.18,,,,2304,19.09,,,
2017,3,BASE,RNCBA05,UBABRO10,620,0,3.52,1536,6.73,,,,1280,27.09,,,
2017,3,CO,RNCDF04,UDFSQN23,170,0,12.26,1536,4.77,,,,1536,14.75,,,
2017,3,MG,RNCMG02,UMGSLZ12,170,0,7.54,1536,3.93,,,,1536,14.6,,,
2017,3,NE,RNCPE04,UPESHD01,170,0.4,3.84,1536,2.45,,,,1536,8.73,,,
2017,3,BASE,RNCBA04,UBAPPW01,,0,0,,,,,,,,,,
2017,3,PRSC,RNCSC02,USCBNU34,100,0,3.65,768,1.65,,,,,,,,
2017,3,BASE,RNCBA05,UBAITA16,820,0,1.5,2304,1.61,,,,,,,,
2017,3,CO,RNCTO01,UTOSTD01,700,0,3.66,1536,9.17,,,,1024,44.14,,,
2017,3,ES,RNCES01,WESVIT04,100,0,4.51,768,2.4,,,,576,11.27,,,
2017,3,CO,RNCMS03,UMSCPE80,900,0,7.96,2304,14.24,,,,1536,64.79,,,
2017,3,NE,RNCPB01,UPBMCXR1,700,0,1.42,1536,5.14,,,,,,,,
2017,3,NE,RNCPI02,UPITER08,170,0,22.75,1536,10.85,,,,1536,34.46,,,
2017,3,CO,RNCTO01,UTOBBU01,700,0,1.08,1536,3.65,,,,1024,21.86,,,
2017,3,PRSC,RNCSC01,USCFNS41,170,0,3.52,1536,1.62,,,,1536,5.99,,,
2017,3,ES,RNCES01,UESFUN01,170,0,1.41,1536,0.87,,,,1536,3.48,,,
2017,3,PRSC,RNCSC02,USCITH01,900,0,2.71,2304,5.31,,,,1536,30.6,,,
2017,3,CO,RNCDF03,UDFGMA02,900,0,3.1,2304,4.88,,,,1536,22.86,,,
2017,3,CO,RNCTO01,UTOPKY01,700,0,2.1,1536,5.31,,,,1024,25.32,,,
2017,3,MG,RNCMG05,UMGPCD03,170,0,3.12,1536,1.56,,,,1536,5.26,,,
2017,3,PRSC,RNCPR01,UPRPNS03,100,0,15.07,768,7.44,,,,576,30,,,
2017,3,BASE,RNCBA04,UBAIRA05,900,0,5.39,2304,10.21,,,,1536,40.03,,,
2017,3,ES,RNCES01,UESRNS01,170,0,1.2,1536,0.69,,,,1536,2.42,,,
2017,3,NE,RNCCE02,UCEQXM01,170,0,24.91,1536,13.08,,,,1536,32.69,,,
2017,3,CO,RNCDF04,UDFSQS96,170,0,17.46,1280,7.48,,,,1152,23.48,,,
2017,3,PRSC,RNCSC01,USCIIR01,900,0,1.31,2304,2.44,,,,1536,13.26,,,
2017,3,CO,RNCGO05,UGOANS21,170,0,29.56,1536,15.58,,,,1536,45.79,,,
2017,3,CO,RNCGO05,UGOSHG04,170,0,53.31,1536,29.24,,,,1536,72.86,,,
2017,3,MG,RNCMG06,UMGFRU02,60,0,13.88,384,10.23,,,,,,,,
2017,3,BASE,RNCBA01,UBABRU01,170,0,3.84,1536,2.53,,,,1536,8.25,,,
2017,3,MG,RNCMG04,UMGJZF18,170,0,4.16,1536,2.35,,,,1536,7.82,,,
2017,3,PRSC,RNCPR02,UPRPGO19,100,0,10.13,768,5.85,,,,576,24.96,,,
2017,3,PRSC,RNCPR04,UPRGRE01,900,0,0.28,2304,0.59,,,,1536,3.07,,,
2017,3,BASE,RNCBA03,UBACARR3,900,0.2,1.85,2304,3.56,,,,,,,,
2017,3,NE,RNCAL01,UALJGO01,900,0,0.73,2304,2.29,,,,1536,13.41,,,
2017,3,PRSC,RNCPR02,UPRSJP25,170,0,23.42,1536,11.62,,,,1536,30.92,,,
2017,3,CO,RNCDF04,WDFTAG22,100,0,21,768,9.71,,,,,,,,
2017,3,NE,RNCPE04,UPEPLH01,740,0,3.8,2304,8.84,,,,2048,27.82,,,
2017,3,BASE,RNCBA01,UBABPO01,700,0,2.72,1536,7.01,,,,1024,35.99,,,
2017,3,PRSC,RNCPR02,UPRCPHR1,100,0,16.51,768,8.01,,,,576,33.53,,,
2017,3,MG,RNCMG04,UMGBBC06,170,0,15.24,1536,9.12,,,,1536,29.09,,,
2017,3,NE,RNCPB01,UPBPFG02,900,0,1.63,2304,4.16,,,,1536,13.84,,,
2017,3,BASE,RNCBA04,UBATAP01,170,4,2.1,1536,1.48,,,,1536,5.32,,,
2017,3,BASE,RNCBA03,UBACAR25,170,0,10.57,2304,2.77,,,,1536,15.74,,,
2017,3,PRSC,RNCPR02,UPRPGO16,100,0,5.3,768,2.8,,,,576,13.63,,,
2017,3,MG,RNCMG01,UMGFTA27,170,0,6.53,1536,2.79,,,,1536,7.69,,,
2017,3,ES,RNCES01,UESVVE02,170,0,10.43,1408,5.25,,,,1408,15.06,,,
2017,3,NE,RNCPE04,UPERBE01,170,0.6,4.07,1536,3,,,,1536,9.17,,,
2017,3,NE,RNCCE02,UCECZH01,170,0,20.35,1536,16.75,,,,1536,50.83,,,
2017,3,PRSC,RNCSC01,USCGRB05,900,0,7.35,2304,12.73,,,,1536,55.29,,,
2017,3,MG,RNCMG06,UMGULA30,120,0,7.98,768,5.41,,,,768,15.44,,,
2017,3,CO,RNCAC01,UACSMD01,700,0,3.93,1536,13.21,,,,1024,65.58,,,
2017,3,BASE,RNCBA05,UBAITA02,170,0,17.29,1536,7.73,,,,1536,17.76,,,
2017,3,PRSC,RNCPR04,UPRNEA01,900,0,0.3,2304,0.65,,,,1536,3.71,,,
2017,3,CO,RNCDF04,UDFSQS64,170,0,10.93,1536,4.93,,,,1536,15.32,,,
2017,3,NE,RNCCE02,UCEGRN01,900,93.4,2.8,2304,7.85,,,,1536,35.3,,,
2017,3,MG,RNCMG07,UMGCCJ01,170,0,1.6,1536,0.87,,,,1536,3.15,,,
2017,3,NE,RNCCE02,UCECMS01,820,0,5.04,2304,11.07,,,,1792,46.31,,,
2017,3,CO,RNCDF03,UGOLZA26,1100,0,3.17,3072,4.62,,,,2048,21.8,,,
2017,3,CO,RNCDF04,WDFTAG28,100,0,46.4,1024,18.44,,,,768,70.79,,,
2017,3,NE,RNCPE04,UPECRU13,170,0,9.09,1536,5.13,,,,1536,14.07,,,
2017,3,MG,RNCMG07,UMGPRM06,120,0,2.72,768,2,,,,768,6.69,,,
2017,3,ES,RNCES01,UESCAR17,170,0,2.39,1536,1.47,,,,1536,5.87,,,
2017,3,NE,RNCPB01,UPBCGE25,170,0,8.64,1536,4.23,,,,1536,13.65,,,
2017,3,NE,RNCPB01,UPBTAB08,100,0,11,768,6.7,,,,576,27.47,,,
2017,3,NE,RNCAL01,UALCUI06,900,0,3.58,2304,6.62,,,,1536,33.77,,,
2017,3,MG,RNCMG02,UMGJBT01,900,0,0.54,2304,1.16,,,,1536,6.35,,,
2017,3,NE,RNCPE04,UPEIPS27,80,0,8.45,512,5.71,,,,,,,,
2017,3,MG,RNCMG02,UMGPLA10,170,0,2.69,1536,1.49,,,,1536,4.7,,,
2017,3,NE,RNCCE02,UCEALD03,900,0,2.03,2304,4.29,,,,1536,16.98,,,
2017,3,CO,RNCMT02,UMTCBA25,580,0,2.86,1536,4.54,,,,1536,13.03,,,
2017,3,NE,RNCCE02,UCECUC06,580,0,2.18,1536,4.59,,,,1536,18.26,,,
2017,3,MG,RNCMG02,UMGPLA09,170,0,7.73,1536,4.4,,,,1536,14.39,,,
2017,3,CO,RNCDF04,UDFSQS0S,580,0,5.92,1536,6.88,,,,1536,21.1,,,
2017,3,CO,RNCTO01,UTOAAX02,700,0,0.79,1536,2.7,,,,1024,15,,,
2017,3,MG,RNCMG01,UMGBRT16,900,0,0.62,2304,0.88,,,,,,,,
2017,3,MG,RNCMG01,UMGBEL02,100,0,8.72,768,5.08,,,,,,,,
2017,3,BASE,RNCBA04,UBAATC01,700,0,1.46,1536,3.83,,,,1024,18.7,,,
2017,3,MG,RNCMG02,UMGRBN01,170,0,9.16,1536,6.21,,,,1536,21.14,,,
2017,3,NE,RNCPE04,WPEEPH06,100,0,4.36,768,3.1,,,,576,13.84,,,
2017,3,BASE,RNCBA05,UBABON19,170,0,12.6,1536,5.37,,,,1536,17.86,,,
2017,3,NE,RNCRN01,URNMCI05,,,,1536,13.1,,,,,,,,
2017,3,PRSC,RNCSC01,USCSAR01,170,0,4.51,1536,2.32,,,,1536,8.46,,,
2017,3,NE,RNCRN01,URNMRO08,170,0,10.41,1536,4.79,,,,1536,13.15,,,
2017,3,NE,RNCRN01,URNPIM02,1300,0,4.37,3840,6.1,,,,,,,,
2017,3,NE,RNCPB01,UPBLGC02,820,0,2.41,2304,4.51,,,,1792,19.7,,,
2017,3,CO,RNCMS03,UMSCPE24,940,0,1.68,3072,2.02,,,,2560,7.02,,,
2017,3,CO,RNCMS03,UMSCPE50,170,0.4,70.71,1536,30.46,,,,1536,68.84,,,
2017,3,BASE,RNCBA05,UBABRO05,120,0,9.71,768,6.69,,,,768,23.3,,,
2017,3,CO,RNCTO01,UTOLDC01,700,1,6.86,1536,21.92,,,,1024,61.61,,,
2017,3,NE,RNCCE02,UCECEA01,900,0,0.77,2304,2.12,,,,1536,11.17,,,
2017,3,CO,RNCGO04,UGOGNA1Y,170,0,38.82,1536,18.07,,,,1536,52.32,,,
2017,3,NE,RNCPE04,UPECRU01,170,0,20.34,1536,10.18,,,,1536,26.42,,,
2017,3,MG,RNCMG02,UMGRBN04,170,0,9.18,1536,5.93,,,,1536,23.26,,,
2017,3,CO,RNCMS03,UMSCPE0H,580,0,6.99,1536,11.34,,,,1536,32.93,,,
2017,3,PRSC,RNCPR02,UPRCMG01,900,0,0.18,2304,0.29,,,,1536,1.62,,,
2017,3,NE,RNCPE04,UPEPUI02,170,0,10.19,1536,5.06,,,,1536,16.34,,,
2017,3,CO,RNCDF04,UDFSQS10,170,0,4.62,1536,1.72,,,,1536,5.27,,,
2017,3,CO,RNCDF04,UDFTAG62,1500,0,2.92,4608,4.91,,,,3072,21.35,,,
2017,3,BASE,RNCBA04,UBAVDA01,,0,0,,,,,,,,,,
2017,3,CO,RNCGO05,UGOPPSR1,900,0,2,2304,5.7,,,,1536,28.96,,,
2017,3,CO,RNCGO05,UGOLLL01,900,0,0.45,2304,0.85,,,,1536,4.68,,,
2017,3,BASE,RNCBA05,UBAITA13,170,0,9,1536,3.97,,,,1536,12.61,,,
2017,3,PRSC,RNCSC01,USCSBF01,170,0,0.41,1536,0.25,,,,1536,1.01,,,
2017,3,CO,RNCGO05,UGOANS69,900,0,2.37,2304,5.24,,,,1536,26.52,,,
2017,3,CO,RNCGO04,UGOGNA2D,170,0,16.14,1536,7.49,,,,1536,23.73,,,
2017,3,NE,RNCPI02,UPIPNA03,1300,109.8,7.43,3840,13.28,,,,2560,33.57,,,
2017,3,PRSC,RNCSC02,USCJVE31,100,0,6.29,768,3.93,,,,576,19,,,
2017,3,MG,RNCMG02,UMGDCA10,170,0,6.73,1536,3.73,,,,1536,10.84,,,
2017,3,CO,RNCDF04,UDFSQS0F,880,0,3.96,2688,5.24,,,,2176,21.9,,,
2017,3,PRSC,RNCSC01,USCJCA01,900,0,1.98,2304,2.77,,,,1536,13.02,,,
2017,3,BASE,RNCBA03,UBADSA10,,0,0,,,,,,,,,,
2017,3,NE,RNCRN01,URNPIM11,1300,0,3.18,3840,4.81,,,,2560,22.3,,,
2017,3,BASE,RNCBA01,UBACCE01,170,0,9.49,1536,5.99,,,,1536,14.33,,,
2017,3,CO,RNCMT02,UMTLVR01,,,,2304,3.94,,,,,,,,
2017,3,CO,RNCRO01,UROPVO61,900,0,7.9,2304,14.01,,,,1536,65.02,,,
2017,3,PRSC,RNCPR02,UPRCSF55,170,0,2.19,1536,0.8,,,,,,,,
2017,3,CO,RNCGO04,UGOGNA0M,960,0,5.47,2688,7.44,,,,1920,32.35,,,
2017,3,NE,RNCRN01,URNPTB10,100,0,19.45,768,12.53,,,,576,42.53,,,
2017,3,NE,RNCPE04,UPEEPH25,580,0,3.05,1536,5.42,,,,1536,14.93,,,
2017,3,CO,RNCTO01,UTOTAQ07,,0,0,,,,,,,,,,
2017,3,BASE,RNCBA05,UBAVCZ05,,,,1536,2.92,,,,1536,12.18,,,
2017,3,CO,RNCDF03,UGOLZA17,1100,0,7.01,3072,13.61,,,,2048,54.54,,,
2017,3,CO,RNCMT02,UMTVAZ11,170,382.8,41.19,1536,21.76,,,,1536,55.65,,,
2017,3,PRSC,RNCPR02,UPRPGO17,580,0,1.49,1536,1.99,,,,1536,6.73,,,
2017,3,NE,RNCCE02,UCEESB03,820,0,3.39,2304,7.09,,,,1792,29.24,,,
2017,3,BASE,RNCBA04,UBAFSA36,170,0,12.63,1536,5.93,,,,1536,16.88,,,
2017,3,PRSC,RNCSC01,USCCNI01,170,0,8.01,1536,4.08,,,,1536,13.91,,,
2017,3,CO,RNCDF04,UDFPADR3,170,0,13.46,1536,8.44,,,,1536,31.73,,,
2017,3,PRSC,RNCPR02,UPRCSF21,100,0,8.35,768,4.15,,,,576,16.53,,,
2017,3,CO,RNCGO04,UGOGNA38,580,0,13.05,1536,19.74,,,,1536,52.18,,,
2017,3,NE,RNCPE04,UPEIPS08,580,0,1.59,1536,3.26,,,,1536,9.04,,,
2017,3,CO,RNCMT02,UMTCBA54,800,0,7.13,2688,9.03,,,,2432,34.81,,,
2017,3,CO,RNCGO04,UGOGNA45,170,47.4,44.79,1536,18.79,,,,1536,45.9,,,
2017,3,CO,RNCTO01,UTOARN13,170,0,51.43,1536,24.02,,,,1536,58.58,,,
2017,3,CO,RNCGO04,UGOGNAC7,900,0,4.68,2304,7.64,,,,1536,38.35,,,
2017,3,NE,RNCRN01,URNPNG06,100,0,8.5,768,6.11,,,,576,27.09,,,
2017,3,CO,RNCDF04,UDFSOB14,580,0,8.33,2048,11.73,,,,1536,41.96,,,
2017,3,CO,RNCDF03,UDFGMA53,900,0,2.89,2304,5.14,,,,1536,25.14,,,
2017,3,CO,RNCGO04,UGOGNAC1,170,0,34.88,1536,15.23,,,,1536,43.5,,,
2017,3,NE,RNCCE02,UCEACA01,170,0,28.26,1536,15.2,,,,1536,46.29,,,
2017,3,NE,RNCPE04,UPEBQU01,900,0,0.77,2304,2.31,,,,1536,12.66,,,
2017,3,NE,RNCPE04,UPEBOV22,170,0,8.72,1536,3.94,,,,1536,9.94,,,
2017,3,PRSC,RNCSC02,USCJVE09,170,0,6.56,1536,2.78,,,,1536,9.57,,,
2017,3,CO,RNCMT02,UMTVAZ04,1100,0,3.93,3072,5.97,,,,2048,28.44,,,
2017,3,NE,RNCCE02,UCEALD09,940,0,2.36,3072,3.03,,,,2560,11.76,,,
2017,3,MG,RNCMG05,UMGBAE01,170,0,0.94,1536,0.51,,,,1536,2.19,,,
2017,3,BASE,RNCBA01,UBACAE01,170,0,2.22,1536,1.22,,,,1536,4.67,,,
2017,3,MG,RNCMG05,UMGLAV03,170,0,6.63,1536,3.74,,,,1536,14.15,,,
2017,3,MG,RNCMG07,UMGCPT01,170,0,1.88,1536,0.6,,,,1536,2.67,,,
2017,3,PRSC,RNCPR01,UPRCBX04,580,0,1.73,1536,2.72,,,,1536,9.4,,,
2017,3,CO,RNCGO04,UGOGNA69,170,0,30.42,2304,9.46,,,,1792,32.85,,,
2017,3,CO,RNCAC01,UACRBO37,940,0,4.83,3072,6.18,,,,2560,22.45,,,
2017,3,CO,RNCMT02,UMTCBAB0,900,0,3.34,2304,5.32,,,,1536,24.99,,,
2017,3,CO,RNCDF03,UDFGMAR1,170,0,14.29,1536,8.08,,,,1536,28.55,,,
2017,3,NE,RNCCE02,UCEIRA01,900,0,0.5,2304,1.23,,,,1536,7.24,,,
2017,3,CO,RNCGO05,UGORVD17,900,0,3.04,2304,4.51,,,,1536,19.99,,,
2017,3,MG,RNCMG01,UMGCNO06,580,0,1.11,1536,1.86,,,,1536,6.46,,,
2017,3,CO,RNCMS03,UMSTLS03,170,0,54.47,1536,24.61,,,,1536,41.78,,,
2017,3,NE,RNCCE02,UCEVRZ02,900,0,2.22,2304,4.82,,,,1536,23.81,,,
2017,3,PRSC,RNCPR01,UPRCCE27,100,0,7.15,768,4.26,,,,576,18.43,,,
2017,3,CO,RNCRO01,UROPVO05,580,0,3.59,1536,6.13,,,,1536,17.95,,,
2017,3,NE,RNCCE02,UCEUUA01,900,0,1.8,2304,4.3,,,,1536,21.92,,,
2017,3,NE,RNCAL01,UALFAR55,,0,0,,,,,,,,,,
2017,3,BASE,RNCBA01,UBAPGU07,170,0,15.27,1536,6.31,,,,1536,21.01,,,
2017,3,MG,RNCMG03,UMGGVD03,900,0,1.79,2304,3.1,,,,1536,14.44,,,
2017,3,PRSC,RNCPR02,UPRTEB02,170,0,6.5,1536,3.65,,,,1536,12.92,,,
2017,3,CO,RNCRO01,UROPVO10,1300,0,2.7,3840,4.08,,,,2560,19.9,,,
2017,3,CO,RNCRO01,UROMNZ01,700,0,0.41,1536,1.16,,,,1024,7.66,,,
2017,3,CO,RNCGO05,UGOCLV03,580,1.8,12.13,1536,17.58,,,,1536,48.43,,,
2017,3,NE,RNCPI02,UPIMCL01,900,0,3.67,2304,8.21,,,,1536,19.95,,,
2017,3,CO,RNCDF04,UDFSQSB1,170,0,9.47,1536,5.22,,,,1536,16.08,,,
2017,3,MG,RNCMG03,UMGJPN01,170,0,2.53,1536,1.63,,,,1536,6.14,,,
2017,3,BASE,RNCBA01,UBAPOG01,,0,0,,,,,,,,,,
2017,3,MG,RNCMG01,UMGCJA14,170,0,5.66,1536,2.22,,,,,,,,
2017,3,MG,RNCMG06,UMGULA25,120,0,5.23,768,3.55,,,,768,10.39,,,
2017,3,NE,RNCPE04,UPEIPS14,170,0,5.56,1536,3.04,,,,1536,7.43,,,
2017,3,CO,RNCGO05,UGORVD35,900,0,5.19,2304,9.1,,,,1536,39.64,,,
2017,3,NE,RNCPE04,UPEIMC02,1100,1.4,4.08,3072,8.59,,,,2048,45.31,,,
2017,3,PRSC,RNCSC01,USCTRO11,170,0,1.56,1536,0.58,,,,1536,1.63,,,
2017,3,NE,RNCPB01,UPBSLZ01,900,0,0.72,2304,1.66,,,,1536,8.75,,,
2017,3,CO,RNCTO01,UTONZR01,700,0,0.42,1536,1.16,,,,1024,8.51,,,
