year,week,region,rnc,nodeb,cnbap_capacity,vs_rrc_rej_rl_fail,cnbap_utilization,dlce_capacity,dlce_utilization,vs_rrc_rej_dlce_cong,vs_rab_failestabcs_dlce_cong,vs_rab_failestabps_dlce_cong,ulce_capacity,ulce_utilization,vs_rrc_rej_ulce_cong,vs_rab_failestabcs_ulce_cong,vs_rab_failestabps_ulce_cong
2017,4,PRSC,RNCPR02,UPRSJPR5,900,0,0.86,2304,2.45,,,,1536,13.02,,,
2017,4,NE,RNCCE02,UCEVCCR1,900,0.2,1.01,2304,3.72,,,,1536,18.44,,,
2017,4,CO,RNCTO01,UTOTAQ01,170,0,42.52,1536,19.18,,,,1536,50.35,,,
2017,4,BASE,RNCBA04,UBATUC01,170,0,1.18,1536,0.55,,,,1536,2.06,,,
2017,4,PRSC,RNCPR04,UPRPBR01,900,0,0.18,2304,0.34,,,,1536,1.58,,,
2017,4,NE,RNCAL01,UALSMM01,580,0,10.79,1536,20.81,,,,1536,64.28,,,
2017,4,CO,RNCRO01,UROCMR01,700,0,2.37,1536,7.18,,,,1024,33.51,,,
2017,4,CO,RNCGO04,UGOGNAB2,170,0,21.35,1536,10.79,,,,1536,32.76,,,
2017,4,NE,RNCPI02,UPITER20,1100,0,7.77,3072,14.16,,,,2048,34.5,,,
2017,4,NE,RNCPE04,UPEEAA05,1100,0,3.36,3072,7.36,,,,2048,34.56,,,
2017,4,MG,RNCMG04,UMGGRR01,170,0,5.25,1536,3.05,,,,1536,9.75,,,
2017,4,CO,RNCMS03,UMSTLS15,900,0,1.35,2304,2.39,,,,1536,16.35,,,
2017,4,MG,RNCMG02,UMGBET07,170,0,6.38,1536,3.21,,,,,,,,
2017,4,CO,RNCGO04,UGOGNA65,940,0,5.97,3072,6.4,,,,,,,,
2017,4,MG,RNCMG02,UMGCOW35,820,0,2.15,2304,2.46,,,,1792,9.9,,,
2017,4,MG,RNCMG02,UMGRBN08,580,0,2.84,1536,5.28,,,,1536,18.57,,,
2017,4,NE,RNCPB01,WPBTAB05,100,0,6.74,1024,3.52,,,,,,,,
2017,4,NE,RNCCE02,UCEACA02,170,0,4.34,1536,3.4,,,,1536,11.23,,,
2017,4,BASE,RNCBA05,UBAAMA08,580,0,2.45,1536,4.07,,,,1536,12.98,,,
2017,4,PRSC,RNCPR04,UPRMGA01,100,0,8.3,768,5.49,,,,576,24.62,,,
2017,4,CO,RNCDF04,UDFTAG53,940,0,2.44,3072,3.04,,,,2560,11.62,,,
2017,4,CO,RNCTO01,WTOPMJ07,1300,0,3.08,3840,4.22,,,,2560,20.21,,,
2017,4,CO,RNCGO04,UGOGNA0L,170,0,20.71,1536,8.53,,,,1536,25.81,,,
2017,4,MG,RNCMG01,UMGCJA08,100,0,3.07,768,2.03,,,,576,7.21,,,
2017,4,NE,RNCPI02,UPITER67,1300,0,5.96,3840,11.45,,,,2560,29.83,,,
2017,4,MG,RNCMG01,UMGCJA06,170,0,7.79,1536,4,,,,1536,10.46,,,
2017,4,ES,RNCES01,UESNVE01,580,0,0.76,1536,2.46,,,,,,,,
2017,4,MG,RNCMG07,UMGARC01,900,0,0.49,2304,0.98,,,,1536,4.92,,,
2017,4,CO,RNCDF04,UDFSQNI9,170,0,6.83,1536,3.29,,,,1536,10.78,,,
2017,4,NE,RNCAL01,UALSMM04,170,0,20.23,1536,10.89,,,,1536,32.8,,,
2017,4,NE,RNCRN01,URNLNV16,100,0,8.18,768,4.6,,,,,,,,
2017,4,ES,RNCES01,UESVITI1,580,0,1.16,1536,1.95,,,,1536,6.85,,,
2017,4,PRSC,RNCSC02,USCBNU35,100,0,13.8,1024,6.1,,,,768,29.21,,,
2017,4,PRSC,RNCSC02,USCJVER1,100,0,5.62,768,4.06,,,,,,,,
2017,4,PRSC,RNCPR02,UPRSJPI1,740,0,0.4,2304,0.76,,,,2048,2.61,,,
2017,4,NE,RNCPI02,UPITER30,170,0,29.51,1536,15.37,,,,1536,45.59,,,
2017,4,NE,RNCPI02,UPIFLO03,740,0,12.94,2304,20.6,,,,2048,48.43,,,
2017,4,NE,RNCAL01,UALPOP01,170,0,8.19,1536,5.63,,,,1536,20.88,,,
2017,4,BASE,RNCBA05,UBABON29,170,0,7.46,1536,3.95,,,,1536,11.99,,,
2017,4,MG,RNCMG02,UMGCTG08,170,0,7.1,1536,3.17,,,,1536,9.65,,,
2017,4,MG,RNCMG06,UMGPMS01,170,0,5.62,1536,2.71,,,,1536,9.45,,,
2017,4,NE,RNCAL01,UALNLO01,900,0,1.35,2304,3.27,,,,1536,16.73,,,
2017,4,PRSC,RNCSC01,USCFNS50,170,0,6.75,1536,2.82,,,,1536,9.06,,,
2017,4,ES,RNCES01,UESCOB01,170,0,3.05,1536,1.93,,,,1536,8.71,,,
2017,4,PRSC,RNCPR01,UPRCOW16,,0,0,,,,,,,,,,
2017,4,CO,RNCMT02,UMTCBA47,170,0,29.93,1152,22.51,,,,1152,38.86,,,
2017,4,CO,RNCDF04,UDFTAG06,900,0,7.36,2304,9.86,,,,1536,43.79,,,
2017,4,CO,RNCMS03,UMSCPE0A,170,0,16.87,1536,7.42,,,,1536,24.42,,,
2017,4,PRSC,RNCPR03,UPRAPO01,900,0.4,0.57,2304,1,,,,1536,5.79,,,
2017,4,NE,RNCPB01,UPBCGE01,580,0,10.87,1536,15.38,,,,,,,,
2017,4,CO,RNCDF04,UDFSQS16,170,0,6.57,1536,3.1,,,,1536,9.35,,,
2017,4,CO,RNCGO04,UGOGNAI9,170,0,2.94,1536,1.6,,,,1536,5.65,,,
2017,4,ES,RNCES01,UESVIT17,680,0,2.95,2048,4.55,,,,1664,16.9,,,
2017,4,MG,RNCMG06,UMGURAR8,120,0,1.6,768,1.07,,,,768,4,,,
2017,4,NE,RNCPI02,UPITER72,170,0,15.18,1536,7.84,,,,1536,26.17,,,
2017,4,MG,RNCMG02,UMGBET21,580,0,1.91,1536,3.69,,,,1152,16.75,,,
2017,4,MG,RNCMG02,UMGBAR10,170,0,8.52,1536,4.59,,,,1536,15.22,,,
2017,4,NE,RNCRN01,URNMRO07,170,0,7.18,1536,3.3,,,,1536,9.36,,,
2017,4,BASE,RNCBA03,UBACISR1,170,0,10.73,1152,7.06,,,,1152,24,,,
2017,4,NE,RNCAL01,UALCLI13,170,0,6.29,1536,3.12,,,,1536,11.46,,,
2017,4,CO,RNCMS03,UMSPPR04,,0,0,,,,,,,,,,
2017,4,MG,RNCMG01,UMGSAVS2,100,0,6.22,768,3.1,,,,576,11.97,,,
2017,4,CO,RNCDF03,UGOLZA06,900,0,5.19,2304,10.98,,,,1536,43.26,,,
2017,4,PRSC,RNCPR01,UPRCPH29,100,0,25.84,768,11.98,,,,576,44.3,,,
2017,4,CO,RNCMT02,UMTCBA74,170,0,11.98,1536,7.77,,,,1536,26.51,,,
2017,4,PRSC,RNCPR02,UPRCPH30,100,0,7.82,768,4.7,,,,576,20.55,,,
2017,4,NE,RNCPE04,UPEPTA94,700,75,2.02,1536,6.88,,,,1024,37.71,,,
2017,4,MG,RNCMG02,UMGCTG07,100,0,14.4,1024,6.81,,,,768,29.01,,,
2017,4,BASE,RNCBA05,UBABON30,170,0,15.14,1536,7.17,,,,1536,21.86,,,
2017,4,PRSC,RNCPR01,UPRCCE11,100,0,5.78,768,3.47,,,,576,16.36,,,
2017,4,NE,RNCPE04,UPEAAB01,900,0,2.52,2304,6.05,,,,1536,23.56,,,
2017,4,CO,RNCGO05,UGOBUG01,170,0,4.57,1536,3.63,,,,1536,13.78,,,
2017,4,NE,RNCPB01,UPBSOA01,170,0,29.71,1536,16.11,,,,1536,46.88,,,
2017,4,MG,RNCMG02,UMGBET09,170,0,8.15,1536,3.79,,,,1536,12.31,,,
2017,4,PRSC,RNCPR01,UPRCSFI3,900,0,0.78,2304,1.27,,,,1536,7.26,,,
2017,4,PRSC,RNCPR02,UPRCSF46,100,0,7.31,768,3.73,,,,576,15.76,,,
2017,4,MG,RNCMG03,UMGINH02,170,0,5.42,1536,2.77,,,,1536,9.29,,,
2017,4,PRSC,RNCSC02,USCJVE32,900,0,2.13,2304,3.18,,,,1536,15.9,,,
2017,4,CO,RNCDF04,UDFSOB50,900,0,4.47,2304,7.98,,,,1536,39.88,,,
2017,4,NE,RNCPE04,UPEOLD07,1300,0,0.98,3840,1.55,,,,2560,7.07,,,
2017,4,NE,RNCCE02,UCEJNE01,170,0,14.85,1536,7.71,,,,1536,24.07,,,
2017,4,NE,RNCPB01,UPBVAR16,100,0,13.12,768,6.83,,,,576,26.88,,,
2017,4,MG,RNCMG01,UMGSBR05,170,0,8.24,1536,4.98,,,,1536,17.54,,,
2017,4,CO,RNCDF03,UGOVPI04,900,0,7.98,2304,15.64,,,,1536,73,,,
2017,4,BASE,RNCBA04,UBAFSA17,580,0,2.34,1536,3.34,,,,,,,,
2017,4,MG,RNCMG03,UMGMCL18,170,0,4.21,1536,2.04,,,,1536,6.86,,,
2017,4,MG,RNCMG07,UMGFOR01,170,0,1.42,1536,0.65,,,,1536,2.16,,,
2017,4,NE,RNCPB01,UPBINA02,740,0,2.47,2304,4.83,,,,2048,17.08,,,
2017,4,NE,RNCRN01,URNSOT01,900,0,2.16,2304,5.03,,,,1536,24.61,,,
2017,4,NE,RNCPI02,UPITER28,740,0,13.14,2304,20.98,,,,2048,59.92,,,
2017,4,CO,RNCMS03,UMSCPE95,170,0,8.14,1536,4.57,,,,1536,17.22,,,
2017,4,PRSC,RNCPR01,UPRCCE48,100,0,4.62,768,2.31,,,,576,9.03,,,
2017,4,MG,RNCMG06,UMGULA35,120,0,3,768,2.4,,,,768,10.27,,,
2017,4,NE,RNCAL01,UALAIR05,170,0,6.5,1152,5.34,,,,1152,18.92,,,
2017,4,PRSC,RNCSC01,USCFNS05,170,0,5.5,1536,2.54,,,,1536,7.3,,,
2017,4,CO,RNCMT02,UMTCMZ01,170,0,11.2,1536,6.91,,,,1536,27.34,,,
2017,4,CO,RNCDF04,WDFSQS12,100,0,5.8,1024,2.17,,,,768,10.38,,,
2017,4,PRSC,RNCPR03,UPRCPPR1,,0,0,,,,,,,,,,
2017,4,NE,RNCRN01,URNLNV10,100,0,10.48,768,7.12,,,,576,27.13,,,
2017,4,CO,RNCDF02,WDFTAG09,100,0,15.36,768,7.97,,,,576,41.4,,,
2017,4,CO,RNCDF04,UDFSQN71,170,0,12.41,1536,6.46,,,,1536,19.1,,,
2017,4,PRSC,RNCPR05,UPRCSC15,100,0,7.91,768,4.19,,,,576,18,,,
2017,4,NE,RNCRN01,URNBJH02,700,0,3.61,1536,10.56,,,,1024,46.22,,,
2017,4,NE,RNCPE04,UPESZC13,1100,0,2.71,3072,4.09,,,,2048,22,,,
2017,4,CO,RNCDF02,UDFTAG09,900,0,2.04,2304,3.32,,,,1536,16.69,,,
2017,4,MG,RNCMG03,UMGBUER1,580,0,0.79,1536,1.2,,,,,,,,
2017,4,NE,RNCPE04,UPEMOD01,900,0,0.73,2304,2.4,,,,1536,15.55,,,
2017,4,MG,RNCMG06,UMGULA59,900,0,0.19,2304,0.29,,,,1536,2.16,,,
2017,4,BASE,RNCBA05,UBABAR15,170,0,6.54,1536,2.65,,,,1536,7.91,,,
2017,4,NE,RNCRN01,URNMCI03,100,0,31.02,768,15.63,,,,576,51.38,,,
2017,4,BASE,RNCBA05,UBAAMAI4,900,0,2.1,2304,3.4,,,,1536,16.55,,,
2017,4,PRSC,RNCPR02,UPRCSFI2,960,0,0.41,2304,0.78,,,,,,,,
2017,4,NE,RNCPI02,UPIPNA07,170,0,8.58,1536,4.19,,,,1536,15.37,,,
2017,4,NE,RNCCE02,UCEPAR13,170,0,11.3,1536,6.02,,,,1536,19.61,,,
2017,4,BASE,RNCBA04,UBAAEX01,700,0,2.87,1536,6.7,,,,1024,34.54,,,
2017,4,NE,RNCAL01,UALCLI07,100,0,7.68,768,5.43,,,,576,21.41,,,
2017,4,CO,RNCMS03,UMSCPE99,170,0,39.74,1536,20.78,,,,1536,56.63,,,
2017,4,CO,RNCGO04,UGOGNA13,580,3.2,16.33,1536,21.99,,,,1536,57.76,,,
2017,4,MG,RNCMG05,UMGLAV04,170,0,5.6,1536,3.06,,,,1536,10.21,,,
2017,4,CO,RNCMS03,UMSCPE74,170,0,19.24,1536,9.96,,,,1536,28,,,
2017,4,CO,RNCMS03,UMSCPE76,170,0,19.28,1536,9.22,,,,1536,28.28,,,
2017,4,MG,RNCMG02,UMGCTG21,100,0,9.1,768,5.93,,,,576,22.74,,,
2017,4,PRSC,RNCPR02,UPRSJPR1,900,0,0.58,2304,1.68,,,,1536,4.94,,,
2017,4,MG,RNCMG02,UMGCTG11,170,0,13.3,1536,7.1,,,,1536,21.24,,,
2017,4,NE,RNCAL01,UALCAS08,580,0,3.12,1536,5.12,,,,1536,14.95,,,
2017,4,NE,RNCPE04,UPECRU12,170,0,36.1,1536,17.95,,,,1536,45.06,,,
2017,4,NE,RNCPB01,UPBCGE24,960,0,2.96,2304,4.49,,,,1536,20.33,,,
2017,4,MG,RNCMG05,UMGILI02,170,0,18.95,1536,9.65,,,,1536,26.86,,,
2017,4,NE,RNCCE02,UCECUC05,170,0,2.92,1536,2.1,,,,1536,6.91,,,
2017,4,MG,RNCMG02,UMGBET04,580,0,2.48,1536,3.94,,,,1536,13.3,,,
2017,4,MG,RNCMG02,UMGRBN20,580,0,1.89,1536,3.27,,,,1536,11.25,,,
2017,4,BASE,RNCBA03,UBADSA01,170,0,26.69,1536,12.38,,,,1536,26.86,,,
2017,4,NE,RNCCE02,UCEJNE25,170,0,7.54,1536,4.41,,,,1536,14.31,,,
2017,4,NE,RNCPE04,UPEIPS03,170,0,3.48,1536,1.67,,,,1536,4.8,,,
2017,4,MG,RNCMG03,UMGSAZ01,580,0,0.1,1536,0.19,,,,1536,0.66,,,
2017,4,CO,RNCDF04,WDFSQS56,100,0,1.5,1024,0.5,,,,768,2.4,,,
2017,4,NE,RNCRN01,URNPTB06,80,0,3.97,512,3.92,,,,,,,,
2017,4,CO,RNCMT02,UGOAGR02,900,0,2.07,2304,3.66,,,,1536,17.15,,,
2017,4,MG,RNCMG05,UMGMZB01,900,0,0.21,2304,0.39,,,,1536,2.44,,,
2017,4,MG,RNCMG06,UMGCQT01,170,0,2.67,1536,1.5,,,,1536,4.98,,,
2017,4,MG,RNCMG06,UMGULA15,120,0,12.18,768,7.61,,,,768,23.71,,,
2017,4,MG,RNCMG06,UMGCNN01,120,0,4.23,768,3.55,,,,768,16.35,,,
2017,4,CO,RNCDF04,UDFPADR2,170,0,5.41,1536,3.95,,,,1536,13.33,,,
2017,4,CO,RNCDF04,UDFSQS0J,1100,0,1.12,3072,1.43,,,,,,,,
2017,4,NE,RNCRN01,URNNSF01,170,0,30.03,1536,18.14,,,,1536,58.49,,,
2017,4,PRSC,RNCSC02,USCBCU02,170,0,6.47,1536,3.15,,,,1536,11.61,,,
2017,4,CO,RNCDF04,KDFSQNIA,1220,0,0.03,3840,0.04,,,,2816,0.07,,,
2017,4,CO,RNCMT02,UMTCBA20,170,0,22.45,1536,10.99,,,,1536,29.81,,,
2017,4,PRSC,RNCPR05,UPRCBLR1,170,0,2.42,1536,1.52,,,,1536,5.37,,,
2017,4,CO,RNCGO04,UGOGNAR1,580,0,1.21,1536,2.18,,,,1536,8.47,,,
2017,4,NE,RNCPB01,UPBCRI11,100,0,25.71,1024,10.66,,,,768,36.15,,,
2017,4,CO,RNCRO01,UROPVO39,170,0,14.65,1536,6.6,,,,1536,20.84,,,
2017,4,CO,RNCTO01,UTOCGL01,700,0,0.71,1536,2.36,,,,1024,15.53,,,
2017,4,CO,RNCMS03,UMSCPE48,170,0,34.57,1536,16.73,,,,1536,47.31,,,
2017,4,ES,RNCES01,UESVVE21,170,0,13.72,1536,6.6,,,,1536,18.9,,,
2017,4,BASE,RNCBA04,UBAUAU01,900,0,0.18,2304,0.37,,,,1536,2.68,,,
2017,4,CO,RNCGO04,UGOACG03,170,0,25.29,1536,9.38,,,,1536,29.32,,,
2017,4,MG,RNCMG06,UMGPMS04,,,,1152,1.45,,,,,,,,
2017,4,CO,RNCGO05,UGORVD22,900,0,7.56,2304,12.85,,,,1536,56.36,,,
2017,4,CO,RNCRO01,UROPVO35,170,0,21.03,1536,11.43,,,,1536,31.39,,,
2017,4,CO,RNCDF04,UDFSQS79,580,0,9.32,1536,12.14,,,,1536,21.21,,,
2017,4,NE,RNCRN01,URNNCZ01,940,0,8,3072,14.63,,,,2560,51,,,
2017,4,CO,RNCGO04,UGOGNA1R,,0,0,,,,,,,,,,
2017,4,CO,RNCDF04,UDFTAG18,580,0.2,16.8,1536,23.27,,,,1536,55.23,,,
2017,4,NE,RNCCE02,UCEALDS1,170,0,1.13,1536,0.71,,,,1536,2.11,,,
2017,4,CO,RNCDF04,UDFSQS75,900,0,3.35,2304,5.63,,,,1536,25.07,,,
2017,4,MG,RNCMG02,UMGRBN09,170,0,11.87,1536,6.35,,,,1536,22.36,,,
2017,4,CO,RNCDF04,UDFSQS42,170,0,11.41,1536,5.18,,,,1536,14.57,,,
2017,4,CO,RNCDF04,UDFSOB10,170,0,34.13,1536,19.05,,,,1536,30.79,,,
2017,4,MG,RNCMG02,UMGCMD01,170,0,17.81,1536,7.25,,,,1536,23.83,,,
2017,4,PRSC,RNCPR01,UPRCCE25,900,0,3.39,2304,5.34,,,,1536,31,,,
2017,4,CO,RNCGO04,UGOGNA75,940,0,5.59,3072,7.24,,,,2560,28.68,,,
2017,4,CO,RNCMT02,UMTCBA15,170,0,19.74,1536,9.09,,,,1536,26.54,,,
2017,4,MG,RNCMG02,UMGMRN09,900,0,2.47,2304,4.68,,,,1536,21.9,,,
2017,4,MG,RNCMG02,UMGSDH01,170,0,6.72,1536,2.84,,,,1536,10.75,,,
2017,4,MG,RNCMG01,UMGOUP04,900,0,0.45,2304,0.69,,,,,,,,
2017,4,MG,RNCMG04,UMGBRR01,170,0,4.56,1536,2.74,,,,1536,10.58,,,
2017,4,MG,RNCMG02,UMGPAMI6,1100,0,0.01,3072,0.03,,,,2048,0.07,,,
2017,4,MG,RNCMG03,UMGJNB01,170,0,2.08,1536,1.04,,,,1536,3.33,,,
2017,4,BASE,RNCBA05,UBACAB10,170,0,12.99,1536,5.08,,,,1536,15.53,,,
2017,4,NE,RNCPE04,UPECRU02,170,0,8.61,1536,4.5,,,,1536,12.47,,,
2017,4,MG,RNCMG03,UMGENC01,170,0,8.37,1536,4.46,,,,1536,14.89,,,
2017,4,MG,RNCMG02,UMGDCA07,100,0,6.71,768,3.7,,,,576,13.51,,,
2017,4,PRSC,RNCPR03,UPRLDA47,170,0,2.27,768,1.75,,,,768,6.16,,,
2017,4,CO,RNCMT02,UMTVAZ42,900,0,2.14,2304,3.97,,,,1536,21.05,,,
2017,4,NE,RNCPB01,UPBVAR04,100,0,13.28,768,8.48,,,,576,35.19,,,
2017,4,CO,RNCGO04,UGOGNA34,940,0,6.1,3072,7.84,,,,,,,,
2017,4,BASE,RNCBA02,UBAIPU12,900,0,2.49,2304,5.08,,,,1536,25.97,,,
2017,4,CO,RNCTO01,UTOCHA01,700,0,1.44,1536,4.09,,,,1024,22.08,,,
2017,4,BASE,RNCBA05,UBABON03,680,0,2.6,1920,4,,,,1664,16.05,,,
2017,4,CO,RNCGO04,UGOGNA62,170,0,25.63,3072,5.82,,,,2048,29.21,,,
2017,4,BASE,RNCBA04,UBAFSA10,170,0,16.44,1536,7,,,,1536,18.81,,,
2017,4,PRSC,RNCSC02,USCSFS03,170,0,10.6,1536,5.22,,,,1536,20.22,,,
2017,4,CO,RNCGO05,UGOANS78,900,0,7.53,2304,11.69,,,,1536,46.02,,,
2017,4,CO,RNCGO05,UGOPPS03,1300,0,2.57,3840,4.44,,,,2560,23.55,,,
2017,4,PRSC,RNCPR02,UPRTEB03,170,0,0.52,1536,0.31,,,,1536,1.03,,,
2017,4,CO,RNCGO05,UGOMAS01,900,0,0.59,2304,1.57,,,,,,,,
2017,4,MG,RNCMG02,UMGMTP04,900,0,1.07,2304,2.47,,,,1536,12.45,,,
2017,4,MG,RNCMG07,UMGDIV17,170,0,2.68,1536,1.62,,,,1536,5.97,,,
2017,4,NE,RNCPE04,UPECOW26,,,,1920,1.94,,,,1408,6.45,,,
2017,4,NE,RNCPE04,UPEARJ01,900,0,0.44,2304,1.08,,,,1536,6.23,,,
2017,4,PRSC,RNCPR05,UPRMDN02,170,0,0.55,1536,0.29,,,,1536,1.06,,,
2017,4,CO,RNCTO01,UTOGOT02,700,0,1.63,1536,4.19,,,,1024,27.29,,,
2017,4,CO,RNCGO05,UGOPNN01,170,10.8,49.14,1536,21.31,,,,1536,53.7,,,
2017,4,MG,RNCMG02,UMGBET12,170,0,5.28,1536,3.11,,,,1536,11.5,,,
2017,4,MG,RNCMG06,UMGURAR5,120,0,1.5,768,1.21,,,,768,5.79,,,
2017,4,NE,RNCAL01,WALFAR04,100,0,7.47,768,4.36,,,,576,17.1,,,
2017,4,CO,RNCTO01,UTOARN21,900,0,4.17,2304,7.43,,,,1536,33.37,,,
2017,4,PRSC,RNCPR05,UPRCSC18,100,0,4.51,768,2.99,,,,576,13.42,,,
2017,4,MG,RNCMG02,UMGIPG23,100,0,4.02,768,2.62,,,,576,12.46,,,
2017,4,MG,RNCMG06,UMGURAR9,120,0,1.21,768,0.58,,,,768,1.8,,,
2017,4,CO,RNCGO04,UGOACG09,1100,0,2.43,3072,4.58,,,,2048,19.1,,,
2017,4,NE,RNCPE04,UPEEPH14,170,0,10.54,1536,6.33,,,,1536,16.89,,,
2017,4,CO,RNCDF03,UGOLZA07,1100,0,3.39,3072,6.32,,,,2048,31.77,,,
2017,4,PRSC,RNCSC01,USCFNS29,170,0,3.34,1536,1.32,,,,1536,4.24,,,
2017,4,CO,RNCMT02,UMTCBA65,170,0,22.2,1536,11.73,,,,1536,35.19,,,
2017,4,CO,RNCTO01,UTOTAQ15,900,0,7.2,2304,17,,,,1536,76.05,,,
2017,4,BASE,RNCBA01,UBABLP02,580,0,0.47,1536,0.93,,,,1536,3.69,,,
2017,4,BASE,RNCBA02,UBAIBT01,170,0,5.18,1536,2.93,,,,1536,10.46,,,
2017,4,CO,RNCMT02,UMTCBA08,170,0,24.49,1536,11.37,,,,1536,35.28,,,
2017,4,CO,RNCDF04,CDFSQNIA,1220,0,0.01,3968,0.01,,,,2816,0.01,,,
2017,4,PRSC,RNCPR01,UPRRBL01,900,0,0.38,2304,0.85,,,,1536,4.79,,,
2017,4,MG,RNCMG01,UMGBEL20,100,0,4.39,768,2.79,,,,576,9.41,,,
2017,4,PRSC,RNCSC02,USCJVE15,100,0.4,23.07,768,9.03,,,,576,38.34,,,
2017,4,MG,RNCMG02,UMGCGK01,580,0,1.4,1536,3.49,,,,1536,9.78,,,
2017,4,NE,RNCRN01,URNPTG04,100,0,12.58,768,8.14,,,,576,34.58,,,
2017,4,ES,RNCES01,UESVVE13,170,0,4.2,1536,1.87,,,,1536,5.7,,,
2017,4,NE,RNCCE02,UCEIDA01,900,0,0.48,2304,0.89,,,,1536,4.69,,,
2017,4,BASE,RNCBA05,UBAPGR04,900,0,1.17,2304,1.97,,,,1536,9.57,,,
2017,4,NE,RNCAL01,UALCLI18,170,0,12.64,1536,6.23,,,,1536,18.91,,,
2017,4,BASE,RNCBA05,UBACAJ01,900,0,0.99,2304,1.27,,,,1536,6.16,,,
2017,4,CO,RNCAC01,UACMLI01,700,0,0.52,1536,2.49,,,,1024,14.95,,,
2017,4,PRSC,RNCPR01,UPRCCJ24,900,0,1.52,2304,2.13,,,,1536,10.22,,,
2017,4,CO,RNCRO01,UROJIP10,170,0,16.41,1536,9.05,,,,1536,28.47,,,
2017,4,MG,RNCMG03,UMGFEL01,170,0,0.83,1536,0.33,,,,1536,1.37,,,
2017,4,PRSC,RNCSC01,USCARU06,170,0,2.63,1536,1.15,,,,1536,4.32,,,
2017,4,BASE,RNCBA05,UBACENI2,100,0,1.97,768,1.57,,,,576,6.85,,,
2017,4,BASE,RNCBA01,UBAVCT03,580,0,1.61,1536,3.02,,,,1536,10.48,,,
2017,4,BASE,RNCBA04,UBAITF01,900,0,2.29,2304,4.2,,,,1536,17.94,,,
2017,4,MG,RNCMG02,UMGSLZ02,580,0,1.13,1536,2.7,,,,1536,10.26,,,
2017,4,MG,RNCMG02,UMGCTG04,100,0,10.51,768,7.15,,,,576,32.36,,,
2017,4,MG,RNCMG02,UMGPAM11,100,0,6.05,768,2.73,,,,576,9.23,,,
