year,week,region,rnc,nodeb,cnbap_capacity,vs_rrc_rej_rl_fail,cnbap_utilization,dlce_capacity,dlce_utilization,vs_rrc_rej_dlce_cong,vs_rab_failestabcs_dlce_cong,vs_rab_failestabps_dlce_cong,ulce_capacity,ulce_utilization,vs_rrc_rej_ulce_cong,vs_rab_failestabcs_ulce_cong,vs_rab_failestabps_ulce_cong
2017,5,CO,RNCGO05,UGOANS18,580,0,16.22,1536,24.46,,,,1536,56.86,,,
2017,5,NE,RNCAL01,NS01ALSMM05,,0,0,,,,,,,,,,
2017,5,CO,RNCDF03,UDFGMA10,900,0,8.34,2304,12.44,,,,1536,47.28,,,
2017,5,BASE,RNCBA04,UBACJAR1,60,0,3.36,384,2.02,,,,384,7.9,,,
2017,5,MG,RNCMG02,NS01MGCFB04,,0,0,,,,,,,,,,
2017,5,NE,RNCPE04,UPEIPS05,100,0,16.59,768,9.19,,,,576,29.59,,,
2017,5,PRSC,RNCPR03,UPRFOS01,900,0,0.16,2304,0.29,,,,,,,,
2017,5,PRSC,RNCPR02,NS01PRAUC07,,0,0,,,,,,,,,,
2017,5,NE,RNCCE02,UCECVL01,170,0,14.79,1536,9.72,,,,1536,34.19,,,
2017,5,NE,RNCPE04,KPECGBI1,1360,0,0,4224,0,,,,2944,0,,,
2017,5,BASE,RNCBA01,NS01BAMCU03,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR05,UPRCSC20,100,0,4.19,768,2.51,,,,576,11.16,,,
2017,5,CO,RNCDF04,UDFSQSIK,170,0,0.88,1536,0.67,,,,1536,2.19,,,
2017,5,MG,RNCMG02,NS01MGCFB06,,0,0,,,,,,,,,,
2017,5,ES,RNCES01,NS01ESLIN12,,0,0,,,,,,,,,,
2017,5,CO,RNCMS03,UMSCPE0D,580,0,9.82,1536,14.06,,,,1536,42.6,,,
2017,5,BASE,RNCBA05,NS01BAPGR08,,0,0,,,,,,,,,,
2017,5,CO,RNCMS03,UMSCPEA7,900,0,2.16,2304,3.41,,,,1536,16.57,,,
2017,5,CO,RNCDF04,UDFSOB39,900,0,5.93,2304,10.64,,,,1536,51.43,,,
2017,5,NE,RNCCE02,UCESOL20,170,0,5.73,1536,3.05,,,,1536,8.41,,,
2017,5,NE,RNCRN01,NS01RNSGM02,,0,0,,,,,,,,,,
2017,5,CO,RNCRO01,UROPVO34,170,0,22.34,1536,15.49,,,,1536,39.19,,,
2017,5,NE,RNCCE02,UCEIPU01,900,0,0.61,2304,1.33,,,,1536,7.55,,,
2017,5,BASE,RNCBA01,NS01BABRRR2,,0,0,,,,,,,,,,
2017,5,CO,RNCDF04,UDFSQS18,700,0,12.83,2304,14.73,,,,2304,43.34,,,
2017,5,NE,RNCRN01,URNALC12,170,0,8.13,1536,3.77,,,,1536,10.15,,,
2017,5,CO,RNCMS03,UMSCPE68,170,0,3.51,1536,1.76,,,,1536,5.85,,,
2017,5,MG,RNCMG02,UMGSDH03,170,0,1.34,1536,1,,,,1536,3.9,,,
2017,5,NE,RNCPE04,UPEOLD15,170,0,4.53,1536,2.53,,,,1536,7.01,,,
2017,5,CO,RNCDF02,UGOALS12,940,0,6.67,3072,10.47,,,,2560,40.58,,,
2017,5,NE,RNCCE02,NS01CESGAR4,,0,0,,,,,,,,,,
2017,5,NE,RNCAL01,UALCPA01,900,0,0.44,2304,0.81,,,,1536,4.58,,,
2017,5,CO,RNCDF03,NS01GOFRM01,,0,0,,,,,,,,,,
2017,5,MG,RNCMG02,UMGPAM08,80,0,12.54,512,8.96,,,,,,,,
2017,5,CO,RNCMS03,UMSCPE01,940,0,11.88,3072,12.69,,,,2560,48.1,,,
2017,5,NE,RNCPE04,UPEBVT32,170,0,11.15,1536,5.15,,,,1536,15.17,,,
2017,5,BASE,RNCBA04,UBAFSA33,170,0,19.31,1536,9.61,,,,1536,26.73,,,
2017,5,NE,RNCCE02,WCEEDS01,100,0,6.17,768,3.29,,,,576,13.75,,,
2017,5,MG,RNCMG02,UMGCTG25,580,0,2.3,1536,4.47,,,,1536,13.8,,,
2017,5,BASE,RNCBA05,UBAITA06,700,0,1.4,1536,2.08,,,,1024,9.61,,,
2017,5,CO,RNCGO04,UGOGNA3Y,900,0,4.84,2304,6.77,,,,1536,30.46,,,
2017,5,PRSC,RNCPR01,UPRCSF27,100,0,11.47,1024,5.76,,,,768,24.64,,,
2017,5,CO,RNCRO01,NS01ROCWL05,,0,0,,,,,,,,,,
2017,5,PRSC,RNCSC01,USCCCS01,170,0,1.69,1536,0.98,,,,1536,3.49,,,
2017,5,BASE,RNCBA01,UBABJL01,170,0,2,1536,1.23,,,,,,,,
2017,5,CO,RNCAC01,UACRBO11,100,0,17.12,768,13.35,,,,576,47.64,,,
2017,5,CO,RNCMT02,UMTDIO01,900,0,0.63,2304,1.71,,,,1536,10.69,,,
2017,5,NE,RNCCE02,NS01CEMAH01,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR01,UPRCSF28,100,0,13.68,1024,6.33,,,,768,27.51,,,
2017,5,CO,RNCAC01,WACRBO03,80,0,2.29,512,2.11,,,,,,,,
2017,5,MG,RNCMG04,UMGCRD02,170,0,3.63,1536,1.48,,,,1536,5.08,,,
2017,5,NE,RNCPI02,UPIJFR01,900,0,4.61,2304,12.97,,,,1536,34.64,,,
2017,5,MG,RNCMG03,UMGGVD01,170,0,11.03,1536,5.49,,,,1536,17.32,,,
2017,5,CO,RNCMT02,NS01MTBAG03,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA05,UBAAMAI5,100,0,0.64,768,1.53,,,,576,4,,,
2017,5,NE,RNCCE02,UCEPAR04,170,0,6,1536,2.74,,,,1536,9.9,,,
2017,5,PRSC,RNCSC02,NS01SCBCU06,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR01,UPRCCE08,100,0,12.29,768,5.88,,,,576,25.74,,,
2017,5,MG,RNCMG02,UMGCTG36,170,0,7.77,1536,4.04,,,,1536,12.24,,,
2017,5,MG,RNCMG02,UMGBET22,580,0,2.12,1536,2.97,,,,1536,8.68,,,
2017,5,CO,RNCMS03,UMSCPE92,170,0,43.6,1536,17.34,,,,1536,41.63,,,
2017,5,CO,RNCGO04,UGOGNA0O,170,0,29.44,1536,13.48,,,,1536,42.1,,,
2017,5,CO,RNCGO05,UGOVLS01,900,0,0.86,2304,2.3,,,,1536,13.76,,,
2017,5,CO,RNCDF04,UDFSQS81,170,0,13.55,1536,4.79,,,,1536,14.6,,,
2017,5,NE,RNCAL01,NS01ALTNV03,,0.25,0,,,,,,,,,,
2017,5,NE,RNCPE04,NS01PECBO04,,0,0,,,,,,,,,,
2017,5,CO,RNCDF04,UDFSOB01,700,0,18.33,2304,21.67,,,,2304,66.82,,,
2017,5,NE,RNCAL01,UALJQO02,900,0,1.31,2304,2.58,,,,1536,11.44,,,
2017,5,MG,RNCMG03,UMGMCL15,170,0,4.48,1536,2.36,,,,1536,7.7,,,
2017,5,PRSC,RNCPR03,UPRLDA13,100,0,4.34,768,2.38,,,,576,11.49,,,
2017,5,CO,RNCTO01,UTOSTM01,700,0,0.63,1536,1.52,,,,1024,8.64,,,
2017,5,NE,RNCPE04,UPEJBO24,170,0,1.65,1536,0.97,,,,1536,3.14,,,
2017,5,NE,RNCCE02,WCEAERI2,1500,0,0.03,4608,0.03,,,,3072,0.06,,,
2017,5,PRSC,RNCPR03,UPRCPP01,170,0,1.88,1536,0.92,,,,1536,3.01,,,
2017,5,ES,RNCES01,WESVVE04,100,0,5.95,768,3.47,,,,576,15.88,,,
2017,5,NE,RNCCE02,UCEALD06,100,0,8.15,768,5.97,,,,,,,,
2017,5,BASE,RNCBA05,UBAITA10,900,0,2.16,2304,3.24,,,,,,,,
2017,5,BASE,RNCBA04,UBAPDC01,,0,0,,,,,,,,,,
2017,5,CO,RNCGO05,NS01GOCLV19,,0,0,,,,,,,,,,
2017,5,ES,RNCES01,UESVIT24,170,0,4.61,1536,1.89,,,,,,,,
2017,5,CO,RNCMT02,NS01MTCCS03,,0,0,,,,,,,,,,
2017,5,MG,RNCMG03,UMGGVD07,170,0,8.12,1536,3.91,,,,1536,12.22,,,
2017,5,NE,RNCPE04,UPEPUI15,170,0,9.55,1536,4.95,,,,1536,15.01,,,
2017,5,MG,RNCMG07,UMGCGD02,120,0,0.18,768,0.23,,,,768,0.8,,,
2017,5,BASE,RNCBA04,UBAITF02,170,0,22,1536,11.69,,,,1536,34.4,,,
2017,5,BASE,RNCBA03,UBACARR6,120,0,11.34,768,9.04,,,,768,28.43,,,
2017,5,CO,RNCMT02,WMTROI09,100,0,3.62,768,2.5,,,,576,14.13,,,
2017,5,NE,RNCPE04,UPEITS03,900,0,0.66,2304,1.51,,,,,,,,
2017,5,BASE,RNCBA02,UBAIAU01,900,0,0.92,2304,2.05,,,,1536,8.53,,,
2017,5,BASE,RNCBA01,UBARAT01,700,0,0.1,1536,0.24,,,,1024,1.68,,,
2017,5,PRSC,RNCPR02,UPRCSF11,100,0,5.94,768,4.16,,,,,,,,
2017,5,MG,RNCMG02,UMGCTG10,900,0,1.48,2304,2.48,,,,1536,12.36,,,
2017,5,NE,RNCPE04,UPESJG01,900,0,0.46,2304,1.1,,,,1536,4.04,,,
2017,5,NE,RNCCE02,KCEAERI2,1500,0,0.08,4608,0.1,,,,3072,0.31,,,
2017,5,PRSC,RNCSC01,USCJUU02,900,0,0.46,2304,1.06,,,,1536,5.07,,,
2017,5,BASE,RNCBA03,UBACAR36,120,0,5.74,768,3.58,,,,,,,,
2017,5,CO,RNCRO01,UROSFG01,700,0,3.27,1536,8.61,,,,1024,55.66,,,
2017,5,NE,RNCCE02,NS01CEPOE03,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR01,UPRPNS04,170,0,12.96,1536,4.97,,,,1536,14.35,,,
2017,5,PRSC,RNCPR05,UPRQIG02,900,0,0.14,2304,0.2,,,,1536,1.28,,,
2017,5,CO,RNCMT02,NS01MTPVT03,,0,0,,,,,,,,,,
2017,5,CO,RNCMS03,UMSREP03,170,0,1.75,1152,1.57,,,,,,,,
2017,5,MG,RNCMG03,UMGPPA02,900,0,3.68,2304,7.36,,,,1536,36.98,,,
2017,5,NE,RNCAL01,UALCAS02,580,0,2.58,1152,6.03,,,,,,,,
2017,5,NE,RNCRN01,URNALC06,170,0,18.7,1536,7.19,,,,1536,18.73,,,
2017,5,BASE,RNCBA05,UBALFS08,900,0,4.19,2304,6.08,,,,1536,27.44,,,
2017,5,MG,RNCMG04,NS01MGMUR04,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA02,UBAMTB01,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR02,NS01PRMOS07,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA04,UBAVOA01,900,0,0.22,2304,0.47,,,,,,,,
2017,5,PRSC,RNCPR02,UPRCSF01,100,0,4.51,1024,2.17,,,,768,10.74,,,
2017,5,MG,RNCMG01,UMGCEN16,680,0,3.1,1920,4.41,,,,1664,14.43,,,
2017,5,MG,RNCMG07,UMGNVS04,120,0,0.84,768,0.62,,,,768,2.55,,,
2017,5,CO,RNCMS03,NS01MSDOS21,,0,0,,,,,,,,,,
2017,5,MG,RNCMG04,UMGJZF39,170,0,1.4,1536,0.45,,,,1536,1.93,,,
2017,5,PRSC,RNCPR04,UPRSCA01,900,0,1.37,2304,3.31,,,,1536,17.07,,,
2017,5,CO,RNCMT02,NS01MTLVR03,,0,0,,,,,,,,,,
2017,5,CO,RNCMT02,NS01MTPNE01,,0,0,,,,,,,,,,
2017,5,CO,RNCAC01,UACRBO03,80,0,5.84,512,6.54,,,,,,,,
2017,5,MG,RNCMG02,UMGPAM10,580,0,2.18,1536,4.07,,,,,,,,
2017,5,PRSC,RNCPR04,UPRSED01,900,0,1.71,2304,3.45,,,,1536,14.43,,,
2017,5,PRSC,RNCPR02,UPRAOLR1,900,0,0.84,2304,1.83,,,,1536,10.15,,,
2017,5,NE,RNCPE04,UPECBO16,900,0,0.58,2304,1.12,,,,1536,4.22,,,
2017,5,BASE,RNCBA05,UBACAB09,170,0,17.6,1536,6.29,,,,1536,17.61,,,
2017,5,CO,RNCMS03,UMSCPE17,580,0,10.67,1536,15.94,,,,1536,44.98,,,
2017,5,NE,RNCAL01,UALMGI02,960,0,3.74,2304,5.84,,,,1536,28,,,
2017,5,NE,RNCPE04,UPEJNOR1,580,0,2.53,1536,7.26,,,,1536,23.08,,,
2017,5,MG,RNCMG06,UMGURAR1,120,0,5.66,768,3.96,,,,768,12.28,,,
2017,5,NE,RNCPB01,WPBVAR24,100,0,1.72,768,1.19,,,,576,5.72,,,
2017,5,PRSC,RNCSC01,USCCDA06,,,,1536,5.43,,,,1536,18.45,,,
2017,5,CO,RNCDF04,UDFSQNI3,170,0,3.52,1536,1.7,,,,1536,5.45,,,
2017,5,ES,RNCES01,NS01ESARZ03,,0,0,,,,,,,,,,
2017,5,NE,RNCCE02,UCEAAU01,170,0,2.63,1536,1.57,,,,1536,6.15,,,
2017,5,CO,RNCMS03,UMSTLS10,900,0,2.54,2304,5.1,,,,1536,24.12,,,
2017,5,MG,RNCMG06,UMGULA33,120,0,8.12,768,5.03,,,,768,15.62,,,
2017,5,NE,RNCCE02,UCEEDS09,170,0,5.83,1536,2.77,,,,1536,9.29,,,
2017,5,ES,RNCES01,NS01ESJCP01,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA03,UBAMJOR7,170,0,3.18,1536,2.02,,,,1536,5.8,,,
2017,5,PRSC,RNCPR01,UPRCCJ12,100,0,17.07,1024,6.35,,,,768,27.3,,,
2017,5,PRSC,RNCSC01,USCXXE02,170,0,8.36,1536,4.44,,,,1536,14.74,,,
2017,5,MG,RNCMG04,UMGBBC01,170,0,29.01,1536,13.2,,,,1536,38.67,,,
2017,5,BASE,RNCBA04,UBAFSA24,170,0,19.04,1536,8.94,,,,1536,23.81,,,
2017,5,MG,RNCMG06,UMGARX15,100,0,4.89,1024,2.19,,,,768,10.14,,,
2017,5,CO,RNCGO05,UGOANS58,170,0,5.73,1536,3.3,,,,1536,9.5,,,
2017,5,MG,RNCMG07,UMGPPG01,120,0,0.88,768,0.89,,,,768,3.7,,,
2017,5,MG,RNCMG05,NS01MGSCM01,,0,0,,,,,,,,,,
2017,5,MG,RNCMG07,UMGNVS03,170,0,2.33,1536,1.3,,,,1536,4.4,,,
2017,5,MG,RNCMG07,UMGDIV14,170,0,3.19,1536,2.18,,,,1536,7.93,,,
2017,5,PRSC,RNCSC01,NS01SCFNSA3,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA05,UBAAMA27,100,0,11.98,1024,6.17,,,,768,24.76,,,
2017,5,MG,RNCMG01,WMG0010S,,0,0,,,,,,,,,,
2017,5,NE,RNCPI02,UPITER36,170,0,12.19,1536,7.69,,,,1536,29.4,,,
2017,5,NE,RNCCE02,UCEAER12,170,0,5.35,1536,2.41,,,,,,,,
2017,5,BASE,RNCBA02,NS01BAPTQ02,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA04,UBAFSAI6,900,0,0.65,2304,1.2,,,,,,,,
2017,5,NE,RNCPB01,UPBCGE08,170,0,16.76,1536,8.01,,,,1536,22.9,,,
2017,5,PRSC,RNCPR02,NS01PRTXR01,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR03,UPRLDA27,100,0,6.36,768,3.9,,,,576,17.07,,,
2017,5,CO,RNCTO01,UTOARN11,580,0,9.89,1536,15.92,,,,1536,42.13,,,
2017,5,MG,RNCMG02,UMGRCA01,900,0,1.48,2304,2.67,,,,1536,12.56,,,
2017,5,NE,RNCPE04,UPEBVT16,170,0,22.85,1536,12.74,,,,1536,35.76,,,
2017,5,NE,RNCCE02,UCECEN18,700,0,3.26,2304,4.47,,,,2304,14.59,,,
2017,5,NE,RNCPE04,UPECBOR1,580,0,1.99,1536,3.67,,,,1536,13.74,,,
2017,5,CO,RNCGO05,UGOSHG03,170,0,45.2,1536,23.46,,,,1536,68.04,,,
2017,5,PRSC,RNCPR01,NS01PRCKG01,,0,0,,,,,,,,,,
2017,5,NE,RNCCE02,UCECEN15,170,0,6.68,1536,2.98,,,,,,,,
2017,5,PRSC,RNCPR03,UPRLDAI8,900,0,0.1,2304,0.18,,,,1536,1,,,
2017,5,PRSC,RNCPR03,NS01PRAPUR4,,0,0,,,,,,,,,,
2017,5,NE,RNCPE04,UPEPTA01,580,0,2.27,1536,3.76,,,,1536,11.84,,,
2017,5,MG,RNCMG05,UMGPRG01,170,0,35.81,1536,13.19,,,,,,,,
2017,5,CO,RNCMS03,NS01MSAUA01,,0,0,,,,,,,,,,
2017,5,CO,RNCDF04,UDFSQS73,170,0,24.76,1536,7.3,,,,1536,21.32,,,
2017,5,BASE,RNCBA05,UBALFS14,170,0,14.18,1536,5.56,,,,1536,14.38,,,
2017,5,CO,RNCGO05,UGOANS60,900,0,2.01,2304,4.01,,,,1536,20.88,,,
2017,5,PRSC,RNCPR04,UPRPVA03,170,0,4.68,1536,2.46,,,,1536,7.63,,,
2017,5,MG,RNCMG03,UMGBJG01,580,0,0.17,1536,0.24,,,,1536,0.88,,,
2017,5,CO,RNCTO01,UTOAGN03,700,0,0.98,1536,2.97,,,,1024,16.34,,,
2017,5,CO,RNCGO04,UGOGNA2H,940,0,5.78,3072,9.26,,,,2560,36.69,,,
2017,5,CO,RNCMT02,UMTCBA21,100,0,34.13,768,15.85,,,,576,55.53,,,
2017,5,PRSC,RNCPR05,UPRCBL01,900,0,0.37,2304,0.7,,,,1536,4.01,,,
2017,5,CO,RNCRO01,NS01ROBTS01,,228,0,,,,,,,,,,
2017,5,CO,RNCGO05,UGORVD09,940,0,4.14,3072,5.77,,,,2560,20.33,,,
2017,5,MG,RNCMG02,NS01MGDCA04,,0,0,,,,,,,,,,
2017,5,MG,RNCMG02,UMGCLY01,170,0,6.78,1536,4.46,,,,1536,12.78,,,
2017,5,BASE,RNCBA04,UBAJCN02,170,0,13.62,1536,6.17,,,,1536,19.81,,,
2017,5,NE,RNCPB01,UPBCRII1,900,0,0.33,2304,0.51,,,,1536,2.64,,,
2017,5,BASE,RNCBA05,UBAITA32,170,0,4.67,1536,2.15,,,,,,,,
2017,5,NE,RNCPE04,UPECRU18,1100,0,1.71,3072,3.28,,,,2048,12.56,,,
2017,5,PRSC,RNCPR01,UPRCCE38,100,0,18.09,1024,6.22,,,,768,25.9,,,
2017,5,CO,RNCDF04,UDFSQS1M,900,0,8.4,2304,12.77,,,,1536,50.16,,,
2017,5,MG,RNCMG02,UMGCTG30,170,0,4.4,1536,2.46,,,,1536,8.89,,,
2017,5,CO,RNCMT02,UMTROI13,170,0,3.42,1536,1.78,,,,1536,6.1,,,
2017,5,PRSC,RNCPR03,NS01PRAPU06,,0,0,,,,,,,,,,
2017,5,CO,RNCGO05,NS01GOIUB11,,0,0,,,,,,,,,,
2017,5,NE,RNCPE04,NS01PESTN02,,13.75,0,,,,,,,,,,
2017,5,CO,RNCTO01,NS01TOGUR06,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR01,UPRCPH24,100,0,10.42,768,5.69,,,,576,23,,,
2017,5,CO,RNCMT02,NS01MTAFL01,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR01,UPRCCE43,900,0,1.42,2304,2.11,,,,,,,,
2017,5,NE,RNCPE04,NS01PESUN02,,0,0,,,,,,,,,,
2017,5,CO,RNCMT02,UMTVAZ24,940,0,4.03,3072,5.3,,,,2560,22.33,,,
2017,5,BASE,RNCBA05,UBACAB14,170,0,14.96,1536,7.79,,,,1536,23.1,,,
2017,5,MG,RNCMG02,UMGIPG26,170,0,1.07,1152,0.63,,,,1152,1.93,,,
2017,5,ES,RNCES01,UESDMR02,170,0,0.76,1536,0.54,,,,1536,1.99,,,
2017,5,CO,RNCGO04,UGOGNAC0,900,0,2.67,2304,3.91,,,,1536,19.28,,,
2017,5,MG,RNCMG04,UMGRIS01,170,0,3.05,1536,2.1,,,,1536,7.83,,,
2017,5,PRSC,RNCPR02,UPRAUCR1,100,0,2.92,768,2.44,,,,576,13.14,,,
2017,5,PRSC,RNCSC01,USCCNI02,170,0,8.23,1536,3.77,,,,1536,11.61,,,
2017,5,CO,RNCMT02,UMTCBA63,170,0,26.93,1536,13.65,,,,1536,44.42,,,
2017,5,CO,RNCMT02,NS01MTBAG07,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA05,NS01BACAJ27,,0,0,,,,,,,,,,
2017,5,NE,RNCPI02,UPIPNA04,170,0,56.99,1536,37.48,,,,1536,63.66,,,
2017,5,BASE,RNCBA02,UBAVAL02,170,0,4.49,1536,2.61,,,,1536,9.88,,,
2017,5,BASE,RNCBA05,UBACAB03,170,0,12.2,1152,7.58,,,,1152,20.97,,,
2017,5,BASE,RNCBA04,UBAFSA04,580,0,6.38,1536,12.33,,,,1536,32,,,
2017,5,CO,RNCMT02,NS01MTAFL02,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA05,UBABRO09,120,0,7.12,768,4.11,,,,768,12.46,,,
2017,5,CO,RNCTO01,UTOARN15,170,0,14.61,1536,7.37,,,,1536,21.83,,,
2017,5,NE,RNCCE02,UCEIOP01,170,0,12.38,1536,8.06,,,,1536,27.46,,,
2017,5,BASE,RNCBA04,NS01BASES04,,0,0,,,,,,,,,,
2017,5,CO,RNCRO01,UROCBX01,700,0,0.89,1536,2.33,,,,1024,13.23,,,
2017,5,CO,RNCGO04,UGOGNAD1,900,0,5.97,2304,10.24,,,,1536,45.76,,,
2017,5,NE,RNCPE04,UPEIPS07,940,0,1.34,3072,2.06,,,,2560,7.1,,,
2017,5,MG,RNCMG05,UMGJCT01,900,0,0.29,2304,0.52,,,,1536,3.12,,,
2017,5,PRSC,RNCSC01,NS01SCCUA10,,0,0,,,,,,,,,,
2017,5,NE,RNCPE04,NS01PEAIN04,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR02,NS01PRPPR05,,0,0,,,,,,,,,,
2017,5,MG,RNCMG05,UMGSBG01,900,0,1.11,2304,2.52,,,,1536,11.33,,,
2017,5,MG,RNCMG02,UMGBET14,100,0,6.96,768,4.11,,,,576,17.27,,,
2017,5,NE,RNCRN01,URNGSS02,900,0,0.16,2304,0.25,,,,1536,1.27,,,
2017,5,ES,RNCES01,NS01ESGUP09,,0,0,,,,,,,,,,
2017,5,PRSC,RNCPR02,UPRPPR01,900,0,0.67,2304,1.62,,,,1536,11.02,,,
2017,5,CO,RNCDF04,UDFSQSA6,580,0,5.64,1536,9.31,,,,1536,29.17,,,
2017,5,CO,RNCTO01,UTOBOU01,700,0,0.75,1536,2.47,,,,1024,12.89,,,
2017,5,MG,RNCMG04,NS01MGUBA03,,0,0,,,,,,,,,,
2017,5,ES,RNCES01,UESVIT10,100,0,8.32,768,5.9,,,,576,24.31,,,
2017,5,CO,RNCMS03,NS01MSRBH01,,1.25,0,,,,,,,,,,
2017,5,ES,RNCES01,NS01ESGUP13,,0,0,,,,,,,,,,
2017,5,NE,RNCCE02,UCEHZTR1,170,0,4.93,1536,2.82,,,,,,,,
2017,5,PRSC,RNCSC01,NS01SCCUA06,,0,0,,,,,,,,,,
2017,5,MG,RNCMG06,UMGULA17,120,0,12.34,768,8,,,,,,,,
2017,5,NE,RNCPI02,UPIPNA12,900,0,6.83,2304,14.45,,,,1536,41.42,,,
2017,5,NE,RNCCE02,UCENOE01,900,0,0.7,2304,1.87,,,,1536,12.29,,,
2017,5,CO,RNCGO04,UGOGNA57,100,0,23.88,768,12.33,,,,576,46,,,
2017,5,BASE,RNCBA01,UBAALM01,700,0,1.43,1536,4.79,,,,1024,21.32,,,
2017,5,PRSC,RNCSC02,USCBNU30,100,0,2.79,768,2.29,,,,576,11.83,,,
2017,5,NE,RNCPI02,UPIFUI01,700,0,1.35,1536,4.27,,,,1024,11.28,,,
2017,5,PRSC,RNCPR01,UPRCPH20,170,0,19.9,1536,8.29,,,,1536,22.51,,,
2017,5,NE,RNCPI02,UPITER22,1300,0,4.25,3840,7.17,,,,2560,17.63,,,
2017,5,NE,RNCPE04,UPEIPJ05,900,0,0.69,2304,1.56,,,,1536,8.75,,,
2017,5,CO,RNCRO01,UROPVO49,170,0,47.31,1536,24.28,,,,1536,68.74,,,
2017,5,CO,RNCDF03,UDFGMA22,170,0,26.44,1536,14.1,,,,1536,39.63,,,
2017,5,BASE,RNCBA05,NS01BAPGR19,,0,0,,,,,,,,,,
2017,5,NE,RNCPB01,UPBPIO02,900,0,1.89,2304,4.43,,,,1536,18.07,,,
2017,5,NE,RNCRN01,NS01RNGOH01,,0,0,,,,,,,,,,
2017,5,CO,RNCMS03,UMSCPE0R,170,0,24.1,1536,13.57,,,,1536,39.41,,,
2017,5,CO,RNCDF04,UDFSQN46,170,0,14.18,1536,7.09,,,,1536,21.4,,,
2017,5,CO,RNCMS03,UMSCPE25,700,0,10.29,2304,11.91,,,,2304,34.88,,,
2017,5,PRSC,RNCPR02,UPRCSF43,80,0,3.91,512,1.96,,,,384,7.61,,,
2017,5,CO,RNCMS03,UMSCPEI3,170,0,4.38,1536,2.29,,,,1536,10.39,,,
2017,5,CO,RNCRO01,UROPVO13,700,0,11.19,2304,14.3,,,,2304,36.64,,,
2017,5,MG,RNCMG02,UMGDSV01,170,0,1.87,1536,1.02,,,,,,,,
2017,5,BASE,RNCBA05,UBAIAP02,580,0,0.38,1536,0.52,,,,1536,1.84,,,
2017,5,NE,RNCPE04,UPEBVT11,100,0,14.44,1024,6.17,,,,768,20.94,,,
2017,5,PRSC,RNCPR01,UPRCSF32,900,0,0.66,2304,0.73,,,,1536,3.12,,,
2017,5,PRSC,RNCSC01,NS01SCRSL08,,0,0,,,,,,,,,,
2017,5,CO,RNCTO01,UTOPMJ01,900,0,6.16,2304,10.59,,,,1536,46.96,,,
2017,5,PRSC,RNCSC02,USCPOD01,900,0,0.45,2304,0.89,,,,1536,5.58,,,
2017,5,CO,RNCTO01,UTOARN07,170,0,39.05,1536,24.12,,,,1536,41.49,,,
2017,5,CO,RNCTO01,UTOTGG01,700,0,5.89,1536,14.9,,,,1024,65.32,,,
2017,5,NE,RNCPE04,UPEEPH09,,,,,,,,,2048,16.53,,,
2017,5,NE,RNCCE02,UCECTS03,170,0,2.66,2304,1.47,,,,1792,6.25,,,
2017,5,BASE,RNCBA02,UBACZM04,170,0,16.46,1536,8.7,,,,1536,23.04,,,
2017,5,BASE,RNCBA02,UBAITE04,170,0,11.25,1536,6.15,,,,1536,18.04,,,
2017,5,CO,RNCRO01,UROPVO24,170,0,18.15,1536,9.36,,,,1536,26.29,,,
2017,5,NE,RNCCE02,NS01CESNQ01,,0,0,,,,,,,,,,
2017,5,NE,RNCCE02,UCEBAE11,580,0,1.67,1536,2.86,,,,1536,11.64,,,
2017,5,CO,RNCGO04,UGOACG04,170,0,48.55,1536,24.37,,,,1536,73.79,,,
2017,5,MG,RNCMG01,UMGFTA30,170,0,9.41,1536,4.23,,,,1536,12.81,,,
2017,5,CO,RNCGO05,UGOANS02,580,0,8.05,1536,14.85,,,,1536,42.63,,,
2017,5,PRSC,RNCPR05,UPRFOZ19,170,0,3.64,1536,2.14,,,,1536,3.56,,,
2017,5,MG,RNCMG02,UMGTQM01,170,0,0.83,1536,0.47,,,,1536,2.09,,,
2017,5,CO,RNCMS03,NS01MSTLS20,,0,0,,,,,,,,,,
2017,5,NE,RNCPB01,UPBCGE16,900,0,3.55,2304,5.9,,,,1536,25.94,,,
2017,5,CO,RNCTO01,UTOGUR09,700,0,0.12,1536,0.41,,,,1024,2.07,,,
2017,5,CO,RNCGO05,NS01GOURC01,,0,0,,,,,,,,,,
2017,5,BASE,RNCBA05,UBASMF02,100,0,9.51,768,6.15,,,,576,25.35,,,
